France, Total Population, Exposure to risk (period 1x1)     Last modified: 17-Jul-2007, MPv5 (May07)

   Year      Age       Female          Male         Total
   1952       23       310583.83    324465.67    635049.50 
   1952       24       311833.83    326179.83    638013.67 
   1952       25       314585.83    326805.33    641391.16 
   1952       26       318979.33    328659.66    647639.00 
   1952       27       317486.00    325725.84    643211.83 
   1952       28       317689.00    322759.33    640448.33 
   1952       29       321053.83    323534.00    644587.83 
   1952       30       329781.16    331429.83    661210.99 
   1952       31       340388.16    341945.16    682333.33 
   1952       32       275133.01    277659.51    552792.51 
   1952       33       196744.33    199159.66    395904.00 
   1952       34       175623.50    176395.17    352018.67 
   1952       35       160621.50    159855.50    320477.00 
   1952       36       175498.50    174057.66    349556.16 
   1952       37       246957.16    242274.33    489231.48 
   1952       38       300507.33    296746.33    597253.66 
   1952       39       303599.33    303430.33    607029.66 
   1952       40       297621.67    296682.67    594304.34 
   1952       41       298366.16    296730.50    595096.67 
   1952       42       306974.50    305214.00    612188.50 
   1952       43       308782.66    305445.33    614227.99 
   1952       44       306876.00    303929.00    610805.00 
   1952       45       305149.17    303296.50    608445.67 
   1952       46       305577.00    303712.67    609289.67 
   1952       47       304797.34    301526.67    606324.00 
   1952       48       303841.83    299351.66    603193.49 
   1952       49       303878.50    300066.32    603944.82 
   1952       50       302861.50    298067.34    600928.84 
   1952       51       295309.50    287491.67    582801.17 
   1952       52       288063.00    276159.66    564222.66 
   1952       53       282755.33    261279.84    544035.17 
   1952       54       279450.16    244884.17    524334.33 
   1952       55       280063.00    232603.00    512666.00 
   1952       56       271933.50    207855.85    479789.35 
   1952       57       263875.50    188212.00    452087.50 
   1952       58       263557.50    186324.00    449881.50 
   1952       59       255244.17    179289.00    434533.17 
   1952       60       245332.50    174199.66    419532.16 
   1952       61       237641.34    169879.35    407520.68 
   1952       62       235764.00    166807.17    402571.17 
   1952       63       235356.16    165964.66    401320.82 
   1952       64       229660.33    161057.50    390717.83 
   1952       65       222934.00    155560.17    378494.16 
   1952       66       217490.66    150133.50    367624.16 
   1952       67       213692.33    145324.15    359016.49 
   1952       68       204803.33    137172.66    341975.98 
   1952       69       196801.66    130380.99    327182.65 
   1952       70       189361.83    124502.66    313864.48 
   1952       71       177396.33    115796.16    293192.50 
   1952       72       167665.99    110354.48    278020.47 
   1952       73       159726.33    106644.15    266370.48 
   1952       74       151305.32    101552.97    252858.30 
   1952       75       144335.48     95806.32    240141.80 
   1952       76       134643.67     87340.66    221984.33 
   1952       77       121693.83     77469.98    199163.81 
   1952       78       108243.32     67732.66    175975.98 
   1952       79        98020.81     59836.30    157857.11 
   1952       80        81170.73     48936.88    130107.61 
   1952       81        66986.51     38959.94    105946.45 
   1952       82        61247.25     34058.56     95305.81 
   1952       83        51125.91     27581.05     78706.96 
   1952       84        42646.86     22088.64     64735.49 
   1952       85        36287.51     17961.31     54248.82 
   1952       86        29270.85     13769.51     43040.36 
   1952       87        22962.53     10174.12     33136.66 
   1952       88        17917.24      7678.88     25596.11 
   1952       89        13693.33      5590.33     19283.67 
   1952       90         9924.78      3846.82     13771.60 
   1952       91         7158.31      2619.74      9778.05 
   1952       92         5141.06      1772.91      6913.98 
   1952       93         3432.51      1098.43      4530.94 
   1952       94         2121.99       622.99      2744.98 
   1952       95         1343.55       385.26      1728.81 
   1952       96          831.31       246.73      1078.04 
   1952       97          483.76       139.20       622.96 
   1952       98          300.73        83.19       383.91 
   1952       99          174.03        51.68       225.72 
   1952      100           87.18        19.83       107.01 
   1952      101           43.00        12.17        55.17 
   1952      102           20.67         5.17        25.83 
   1952      103           10.67         1.83        12.50 
   1952      104            5.50         2.33         7.83 
   1952      105            1.83         1.00         2.83 
   1952      106            1.00         0.17         1.17 
   1952      107            0.83         0.50         1.33 
   1952      108            0.00         0.50         0.50 
   1952      109            0.00         0.00         0.00 
   1952      110+           0.00         0.00         0.00 
   1953        0       386573.76    403100.63    789674.39 
   1953        1       383819.84    399472.84    783292.68 
   1953        2       391396.67    405015.84    796412.50 
   1953        3       402113.50    417375.00    819488.50 
   1953        4       403568.50    418816.67    822385.17 
   1953        5       401641.67    416688.34    818330.00 
   1953        6       394537.00    408972.17    803509.17 
   1953        7       339005.17    352393.50    691398.67 
   1953        8       286984.50    297316.17    584300.67 
   1953        9       282842.67    293404.17    576246.83 
   1953       10       271787.83    284034.67    555822.50 
   1953       11       250121.33    259598.50    509719.83 
   1953       12       245882.00    252700.33    498582.33 
   1953       13       266185.33    271592.33    537777.67 
   1953       14       280261.00    283853.50    564114.50 
   1953       15       281825.50    286470.17    568295.67 
